question,student_id,teacher,single_first_score,model_avg_score,selected_baseline_score,final_calibrated_score,single_diff,avg_diff,selected_diff,final_diff,selected_abs_error,final_abs_error,avg_gain_vs_single,selected_gain_vs_avg,final_gain_vs_selected,final_gain_vs_avg,final_gain_vs_single,route,baseline_serious_error,risk_captured_by_route,safe_pos,task_type,complex_derivation_task,upper_consensus_eligible,baseline_policy,baseline_score_source,std_dev,blank_rate,U_E,U_S,U_R,primary_risk,primary_mu,boundary_action
CO_4,ANS,2.0,0.0,0.3,0.3,0.3,-2.0,-1.7,-1.7,-1.7,1.7,1.7,0.3,0.0,0.0,0.0,0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.78,0.8,0.25,0.8,0.616667,0.383333,keep_minor_change
CO_4,ANS,15.0,17.0,17.0,17.0,17.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.025,0.0,0.025,0.016667,0.983333,
CO_4,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.11,0.15,0.0,0.15,0.1,0.9,keep_minor_change
CO_4,ANS,14.0,15.0,14.7,14.7,14.7,1.0,0.7,0.7,0.7,0.7,0.7,0.3,0.0,0.0,0.0,0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,keep_minor_change
CO_4,ANS,6.0,11.5,11.0,11.0,10.5,5.5,5.0,5.0,4.5,5.0,4.5,0.5,0.0,0.5,0.5,1.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4082,0.22,0.2,0.25,0.2,0.216667,0.783333,auto_small_lower
CO_4,ANS,9.0,10.0,10.2,10.2,10.2,1.0,1.2,1.2,1.2,1.2,1.2,-0.2,0.0,0.0,0.0,-0.2,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.33,0.35,0.125,0.35,0.275,0.725,keep_minor_change
CO_4,ANS,15.0,15.0,14.7,14.7,14.7,0.0,-0.3,-0.3,-0.3,0.3,0.3,-0.3,0.0,0.0,0.0,-0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,1.2472,0.11,0.05,0.75,0.05,0.283333,0.716667,keep_minor_change
CO_4,ANS,20.0,17.5,17.8,17.8,17.8,-2.5,-2.2,-2.2,-2.2,2.2,2.2,0.3,0.0,0.0,0.0,0.3,POS,True,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4243,0.0,0.0,0.225,0.0,0.075,0.925,
CO_4,ANS,15.0,14.0,14.1,14.1,14.1,-1.0,-0.9,-0.9,-0.9,0.9,0.9,0.1,0.0,0.0,0.0,0.1,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.1886,0.11,0.1,0.1,0.15,0.116667,0.883333,keep_minor_change
CO_4,ANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,keep_minor_change
CO_4,ANS,17.0,14.0,14.7,14.7,14.7,-3.0,-2.3,-2.3,-2.3,2.3,2.3,0.7,0.0,0.0,0.0,0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.11,0.05,0.25,0.05,0.116667,0.883333,keep_minor_change
CO_4,ANS,20.0,20.0,19.7,19.7,19.7,0.0,-0.3,-0.3,-0.3,0.3,0.3,-0.3,0.0,0.0,0.0,-0.3,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,
CO_4,ANS,9.0,7.0,7.7,7.7,7.7,-2.0,-1.3,-1.3,-1.3,1.3,1.3,0.7,0.0,0.0,0.0,0.7,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,reject_raise
CO_5,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_5,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.67,0.666667,0.0,0.666667,0.444444,0.555556,keep_minor_change
CO_5,ANS,10.0,10.0,11.5,11.5,12.55,0.0,1.5,1.5,2.55,1.5,2.55,-1.5,0.0,-1.05,-1.05,-2.55,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,1.0801,0.0,0.0,0.833333,0.0,0.277778,0.722222,small_raise
CO_5,ANS,8.0,15.0,15.0,15.0,15.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,POS,True,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,12.75,0.0,0.0,0.0,-2.25,0.0,2.25,0.0,0.0,-2.25,-2.25,-2.25,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,12.0,8.5,9.5,9.5,9.5,-3.5,-2.5,-2.5,-2.5,2.5,2.5,1.0,0.0,0.0,0.0,1.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.7795,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_raise
CO_5,ANS,10.0,2.0,2.0,2.0,2.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_5,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_5,ANS,8.0,1.0,1.7,1.7,1.7,-7.0,-6.3,-6.3,-6.3,6.3,6.3,0.7,0.0,0.0,0.0,0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.333333,0.0,0.111111,0.888889,keep_minor_change
CO_5,ANS,15.0,13.0,13.7,13.7,13.7,-2.0,-1.3,-1.3,-1.3,1.3,1.3,0.7,0.0,0.0,0.0,0.7,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,0.666667,0.0,0.222222,0.777778,reject_raise
CO_5,ANS,10.0,7.5,8.0,8.5,9.55,-2.5,-2.0,-1.5,-0.45,1.5,0.45,0.5,0.5,1.05,1.55,2.05,BND,False,False,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,0.4082,0.0,0.0,0.333333,0.0,0.111111,0.888889,auto_small_raise
CO_5,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,11.5,10.7,10.7,11.7,-3.5,-4.3,-4.3,-3.3,4.3,3.3,-0.8,0.0,1.0,1.0,0.2,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.5456,0.0,0.0,1.0,0.0,0.333333,0.666667,small_raise
CO_5,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.33,0.333333,0.0,0.333333,0.222222,0.777778,keep_minor_change
CO_5,ANS,15.0,11.5,10.5,10.5,10.5,-3.5,-4.5,-4.5,-4.5,4.5,4.5,-1.0,0.0,0.0,0.0,-1.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.7071,0.0,0.0,0.5,0.166667,0.222222,0.777778,keep_minor_change
CO_5,ANS,15.0,13.0,13.3,13.3,13.3,-2.0,-1.7,-1.7,-1.7,1.7,1.7,0.3,0.0,0.0,0.0,0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,1.2472,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_raise
CO_5,ANS,15.0,15.0,14.7,14.7,14.7,0.0,-0.3,-0.3,-0.3,0.3,0.3,-0.3,0.0,0.0,0.0,-0.3,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.333333,0.0,0.111111,0.888889,
CO_5,ANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,keep_minor_change
CO_5,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_5,ANS,10.0,4.0,4.0,5.0,5.0,-6.0,-6.0,-5.0,-5.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,BND,True,True,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,0.8165,0.0,0.0,0.666667,0.0,0.222222,0.777778,keep_minor_change
CO_5,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_5,ANS,3.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,-3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.33,0.333333,0.0,0.333333,0.222222,0.777778,keep_minor_change
CO_5,ANS,10.0,5.0,6.3,7.0,8.05,-5.0,-3.7,-3.0,-1.95,3.0,1.95,1.3,0.7,1.05,1.75,3.05,BND,True,True,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,0.9428,0.0,0.0,0.666667,0.0,0.222222,0.777778,auto_small_raise
CO_5,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_5,ANS,2.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.33,0.333333,0.0,0.333333,0.222222,0.777778,keep_minor_change
CO_5,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,keep_minor_change
CO_5,ANS,10.0,4.0,4.7,4.7,4.7,-6.0,-5.3,-5.3,-5.3,5.3,5.3,0.7,0.0,0.0,0.0,0.7,POS,True,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.333333,0.0,0.111111,0.888889,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,13.0,14.3,14.3,14.3,-2.0,-0.7,-0.7,-0.7,0.7,0.7,1.3,0.0,0.0,0.0,1.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,0.666667,0.0,0.222222,0.777778,reject_raise
CO_5,ANS,15.0,11.0,12.3,12.3,12.3,-4.0,-2.7,-2.7,-2.7,2.7,2.7,1.3,0.0,0.0,0.0,1.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.2472,0.0,0.0,1.0,0.0,0.333333,0.666667,keep_minor_change
CO_5,ANS,8.0,0.0,2.3,2.3,2.3,-8.0,-5.7,-5.7,-5.7,5.7,5.7,2.3,0.0,0.0,0.0,2.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,2.0548,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_raise
CO_5,ANS,15.0,15.0,14.5,14.5,14.5,0.0,-0.5,-0.5,-0.5,0.5,0.5,-0.5,0.0,0.0,0.0,-0.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.7071,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_raise
CO_5,ANS,15.0,12.0,10.7,10.7,8.7,-3.0,-4.3,-4.3,-6.3,4.3,6.3,-1.3,0.0,-2.0,-2.0,-3.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,0.666667,0.0,0.222222,0.777778,large_lower
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,13.0,13.0,13.0,13.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,14.0,14.3,14.3,14.3,-1.0,-0.7,-0.7,-0.7,0.7,0.7,0.3,0.0,0.0,0.0,0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.333333,0.0,0.111111,0.888889,keep_minor_change
CO_5,ANS,15.0,13.0,11.5,11.5,12.55,-2.0,-3.5,-3.5,-2.45,3.5,2.45,-1.5,0.0,1.05,1.05,-0.45,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.2247,0.0,0.0,1.0,0.0,0.333333,0.666667,small_raise
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,13.0,13.7,13.7,13.7,-2.0,-1.3,-1.3,-1.3,1.3,1.3,0.7,0.0,0.0,0.0,0.7,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,0.666667,0.0,0.222222,0.777778,reject_raise
CO_5,ANS,8.0,4.0,2.0,2.0,3.05,-4.0,-6.0,-6.0,-4.95,6.0,4.95,-2.0,0.0,1.05,1.05,-0.95,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.633,0.0,0.0,1.0,0.0,0.333333,0.666667,auto_small_raise
CO_5,ANS,8.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8165,0.0,0.0,0.666667,0.0,0.222222,0.777778,keep_minor_change
CO_5,ANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,keep_minor_change
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,14.0,14.0,14.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8165,0.0,0.0,0.666667,0.0,0.222222,0.777778,reject_raise
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,8.0,0.0,0.7,0.7,0.7,-8.0,-7.3,-7.3,-7.3,7.3,7.3,0.7,0.0,0.0,0.0,0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,0.666667,0.0,0.222222,0.777778,reject_raise
CO_5,ANS,8.0,0.0,0.7,0.7,0.7,-8.0,-7.3,-7.3,-7.3,7.3,7.3,0.7,0.0,0.0,0.0,0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.33,0.333333,0.666667,0.333333,0.444444,0.555556,keep_minor_change
CO_5,ANS,10.0,10.0,8.2,10.0,7.5,0.0,-1.8,0.0,-2.5,0.0,2.5,-1.8,1.8,-2.5,-0.7,-2.5,BND,False,False,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,1.3123,0.0,0.0,1.0,0.0,0.333333,0.666667,small_lower
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,10.0,12.5,12.7,12.7,12.7,2.5,2.7,2.7,2.7,2.7,2.7,-0.2,0.0,0.0,0.0,-0.2,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.0,0.0,0.166667,0.0,0.055556,0.944444,keep_minor_change
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,14.3,14.3,14.3,0.0,-0.7,-0.7,-0.7,0.7,0.7,-0.7,0.0,0.0,0.0,-0.7,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,0.666667,0.0,0.222222,0.777778,reject_raise
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,14.2,14.2,14.2,0.0,-0.8,-0.8,-0.8,0.8,0.8,-0.8,0.0,0.0,0.0,-0.8,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.6236,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_5,ANS,10.0,5.0,5.0,5.0,6.05,-5.0,-5.0,-5.0,-3.95,5.0,3.95,0.0,0.0,1.05,1.05,1.05,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_raise
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,10.0,8.0,8.7,9.0,10.05,-2.0,-1.3,-1.0,0.05,1.0,0.05,0.7,0.3,0.95,1.25,1.95,BND,False,False,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,0.4714,0.0,0.0,0.333333,0.0,0.111111,0.888889,auto_small_raise
CO_5,ANS,8.0,2.0,2.3,2.3,2.3,-6.0,-5.7,-5.7,-5.7,5.7,5.7,0.3,0.0,0.0,0.0,0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.67,0.666667,0.166667,0.666667,0.5,0.5,keep_minor_change
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
